jobID,title,post,tag,company,place,job/internship
417,Stenographers,Senior Stenographer,Service,Amazon,Gwalior,internship
418,Officer,General Duty Medical Officer,Medical,UNI salon,Nagpur,job
419,Clerks,Soldier Clerk/,Service,Hooli,Bangalore,job
420,Accounts,Accountant,Service,PiedPiper,Chennai,job
421,engineer,Graduate Engineer,Service,AP agro,Ahmadabad,job
422,Executives,Draughtsman,Service,AP agro,Vadodara,internship
423,Assistant,Office Assistant,Service,AP agro,Chandigarh,internship
424,Designer,Designer Grade-IV,Service,AP agro,Delhi,job
425,Drivers,Driver Grade V,Service,AP agro,Kolkata,job
426,Manager,Deputy General Manager,Managements,AP agro,Banagalore,internship
427,Investigators,Senior Investigator,Service,FLY,Hyderabad,job
428,Assistant,Legal Assistant,Assistance,Ali Baba,Ahmadabad,internship
429,Chief Controllers,Senior Document Controller,Service,Amazon,Chennai,job
430,Controller,Associate Document Controller,Service,Google,Ahmadabad,job
431,Nurse,Auxiliary Nurse Midwifery,Service,Hooli,Vadodara,job
432,Assistant,Research Assistant,Service,PiedPiper,Nagpur,job
433,Attendant,Project Attendant,Service,Amazon,Raipur,job
434,Executives,Graduate Executive Trainee,Executives,PiedPiper,Bangalore,internship
435,Engineer,Graduate Apprentice Engineer,Service,Wipro,Chennai,job
436,Commissioner,Joint commissioner,Service,Infosys,Chandigarh,job
437,Administrator,Competent Authority and Administrator,Administration,Microsoft,Delhi,internship
438,Technicians,X Ray Technician,Development,Police Station,Kolkata,job
439,Workers,"Fireman,Mazdoor",Service,Sheetal,Banagalore,job
440,Associates,Research Associate,Speciality,Ali baba,Hyderabad,job
441,Educators,Lecturer,Education,Hooli,Ahmadabad,internship
442,Educators,Secretary to Dean,education,Go ibio,Pune,job
443,Assistant,Junior Assistant,Working Heads,Capegemini,Surat,internship
444,Speciality,Pharmacist,Specialist,Khaitan,Jaipur,job
445,workers,Multi Purpose Health Worker,User Experience,Ambuja,Agra,job
446,Senior Executive,National Post Doctoral Fellowship,Service,Sujata,Meerut,job
447,Assistant,Teaching Assistant,Assistance,Filpkaart,Rajkot,job
448,Manager,State Mission Manager,Managements,Hooli,Bhopal,job
449,Assistant,MIS Assistant,Service,HCL,Mumbai,internship
450,Director,Deputy Director,Service,PiedPiper,Ghaziabad,job
451,Director,Joint Director,Service,Wipro,Noida,internship
452,Police,Constable,Police,Infosys,Chandigarh,job
453,Clerks,Registrar,Service,Microsoft,Kanpur,internship
454,Manager,Project Manager,Managements,Police Station,Lucknow,internship
455,Service,Post Doctoral Fellow,Development,Sheetal,Faisalabad,internship
456,Collector,Field Data Collector,Data,Ali baba,Gwalior,internship
457,Nursing,Soldier Nursing Assistant,Service,Hooli,Nagpur,job
458,Soldier,Soldier Tradesman,Army,Go ibio,Raipur,job
459,Soldier,Soldier General Duty,Army,Capegemini,Bangalore,internship
460,Soldier,Soldier Clerk,Service,Khaitan,Chennai,job
461,Analyst,Risk Analyst,Analyst,Ambuja,Ahmadabad,internship
462,Economist,Economist,Service,Ali Baba,Vadodara,job
463,Audits,Information System Auditor,Audit,Amazon,Nagpur,internship
464,Administrator,System Administrator,System,Google,Raipur,job
465,Officers,Block Primary Education Officer,Service,Hooli,Bangalore,job
466,Head,Head Master/ Head Mistresses,Service,Flipkart,Chennai,job
467,Director,Deputy Director,Service,Amazon,Vadodara,internship
468,Accountants,Senior Deputy Chief Accounts Officer,Accountants,Flipkart,Chandigarh,job
469,Engineers,Deputy Chief Engineer,Service,FLY,Delhi,internship
470,Finances,Senior Finance & Accounts Officer,Finances,Infosys,Mumbai,job
471,Manager,Estate Manager,Managements,JCB,Kolkata,job
472,Assistant,Library and Information Assistant,Assistance,JCB,Banagalore,job
473,Chairperson,Chairperson-Cum-Member,Service,FLY,Hyderabad,internship
474,Executives,Post Doctoral Fellowship,Service,Ali Baba,Ahmadabad,job
475,Faculty,Visiting Faculty,Service,Amazon,Pune,internship
476,Master,Harbour Master,Service,Hooli,Nagpur,job
477,Soldier,Soldier,Service,PiedPiper,Raipur,internship
478,Management,Assistant General Manager,Managements,FLY,Bangalore,internship
479,Officer,Staff Field Officer,Officials,Ali Baba,Chennai,job
480,Director,Deputy Director,Service,Amazon,Ahmadabad,internship
481,Assistant,Personal Assistant / Steno,Assistance,Google,Vadodara,job
482,Officer,"Assistant Accounts Officer, Deputy Director",Officials,Hooli,Nagpur,job
483,Junior Clerks,Surveyors,Service,PiedPiper,Raipur,job
484,Junior Clerks,Patwari,Service,FLY,Bangalore,internship
485,Commissioner,Assistant Development Commissioner,Service,Ali Baba,Chennai,job
486,Authority,Competent Authority,Service,Amazon,Vadodara,job
487,Specialist,Senior Physician,Speciality,Google,Chandigarh,job
488,Service,Midwife,Service,Hooli,Delhi,job
489,Constables,Head Constable,Service,PiedPiper,Mumbai,job
490,Assistant,Programme Assistant,Assistance,FLY,Kolkata,internship
491,Scientist,Senior Scientist and Head,Service,Ali Baba,Banagalore,job
492,Officer,Purchase Officer,Service,Amazon,Hyderabad,job
493,Assistant,Data Processing Assistant,Data,Google,Ahmadabad,job
494,Officer,"Registrar, Senior Store Officer",Service,Hooli,Pune,internship
495,Senior Executive,Computer Data Processor,Data,PiedPiper,Surat,job
496,Senior Executive,Principal Private Secretary,Service,FLY,Jaipur,job
497,Senior Executive,Senior Principal Private Secretary,Service,Ali Baba,Indore,internship
498,Assistant,Assistant Library,Service,Amazon,Agra,job
499,Investigators,Senior Investigator,Investigations,Google,Meerut,job
500,Assistant,Legal Assistant,Service,Hooli,Rajkot,job
501,Officers,Library Information Officer,Expertise,PiedPiper,Vadodara,internship
502,Keeper,Store Keeper,Service,FLY,Nagpur,internship
503,Officer,Extension Officer,Service,Ali Baba,Raipur,job
504,Accountant,Junior Accountant,Service,Amazon,Bangalore,job
505,Advisory,Deputy Advisor,Advising,Google,Chennai,internship
506,Inspectors,Sub Inspector,Service,Hooli,Ahmadabad,job
507,Attendant,Laboratory Attendant,Service,PiedPiper,Vadodara,job
508,Executives,Steno,Service,FLY,Chandigarh,job
509,Assistant,Joint Assistant Director,Service,Ali Baba,Delhi,job
510,Engineer,Deputy Construction Engineer,Service,Amazon,Mumbai,job
511,Administrator,Senior Administrative Officer,Service,Google,Kolkata,internship
512,Educators,Hindi Teacher,Service,Hooli,Banagalore,job
513,Educators,English Teacher,Service,PiedPiper,Hyderabad,internship
514,Educators,Teacher (Urdu),Service,FLY,Ahmadabad,job
515,Educators,Paribesh Bandhu,Service,Ali Baba,Delhi,internship
516,Doorman,Conservancy Mazdoor,Service,Amazon,Mumbai,internship
517,Engineer,Sub Assistant Engineer,Service,Google,Kolkata,internship
518,Magistrates,Special Judicial Magistrates,Judiciary,Hooli,Banagalore,job
519,Director,Chairman and Managing Director,Managements,Microsoft,Hyderabad,internship
520,Direct,Director,Service,Infosys,Ahmadabad,job
521,Planners,Junior Assistant Planner,Planner,Ali Baba,Indore,job
522,engineer,Assistant Engineer Civil,Managements,Amazon,Agra,job
523,Surveyors,Surveyor,Managements,Flipkart,Meerut,internship
524,Civil Engineers,Sub Assistant Engineer (Civil),Service,Hooli,Rajkot,job
525,Police Officers,Sergeant,Service,Microsoft,Mumbai,internship
526,Researchers,Doctoral Research Programme,Service,Microsoft,Ghaziabad,job
527,Aircraft,"Senior Aircraft Mechanic,Senior Radio Mechanic",Service,Ali Baba,Noida,job
528,Inspectors,Inspector/Storeman,Service,Infosys,Chandigarh,internship
529,Inspectors,Sub Inspector,Service,Google,Kanpur,job
530,Engineer,Assistant Electrical Engineer,Service,FLY,Lucknow,job
531,Officer,First Officer,Service,FLY,Faisalabad,job
532,Commander,Transition Commander,Service,Amazon,Gwalior,job
533,Researchers,Head Research and Innovation,Service,Google,Nagpur,internship
534,Administrator,Microsoft PowerBI Administrator,Administration,Lalit,Raipur,job
535,Administrator,Microsoft SQL Server Database Administrator,Accountants,PiedPiper,Bangalore,internship
536,President,Vice President,Service,FLY,Chennai,job
537,Consultants,SAP HCM Functional Consultant,Service,Ali Baba,Ahmadabad,job
538,Manager,SAP Program Manager,Managements,Amazon,Agra,job
539,Assistant,Banking Assistant Grade II,Service,Google,Rajkot,job
540,Administrator,System Administrator,Service,DPS,Bhopal,internship
541,Administrator,Project Administrator,Service,PiedPiper,Mumbai,internship
542,Administrator,Network Administrator,Administration,Hooli,Ghaziabad,job
543,Officer,Programming Officer,Officials,PiedPiper,Noida,internship
544,Officer,Senior First Officer,Officials,Microsoft,Chandigarh,job
545,Magistrates,Special Metropolitan Magistrates,Speciality,Ali Baba,Kanpur,job
546,Offcer,Information Officer,Officials,Amazon,Lucknow,job
547,Technical,Store Keeper Technical,Service,Google,Nagpur,internship
548,Manager,Inventory Management,Managements,sbi,Bangalore,job
549,Manager,Chief Project Manager,Managements,PiedPiper,Chennai,internship
550,Executives,"Executive Engineer, Assistant Executive Engineer",Managements,FLY,Ahmadabad,internship
551,Professionals,"Consultant, Young Professional",Service,Ali Baba,Vadodara,internship
552,SMO,"Senior Resident, SMO",Managements,Lalit,Chandigarh,internship
553,Senior Officials,"DGM, GM",Officials,Google,Delhi,job
554,Manager,Manager (Architech),Managements,HCL,Surat,internship
555,Manager,Jr. Manager,Associates,PiedPiper,Jaipur,job
556,Advisory,Dy Advisor (Civil Engineering),Service,FLY,Indore,internship
557,engineer,Deputy Engineer,Service,Amazon,Rajkot,internship
558,Trainee,Industrial Trainee,Service,Ali Baba,Mumbai,job
559,Senior Assistant,Apprentice,Expertise,Capegemini,Ghaziabad,internship
560,Senior Executive,Deputy HOD Civil,Service,FLY,Chandigarh,job
561,Investigators,"DEO, Investigator",Development,Flipkart,Kanpur,job
562,Manager,"Management Trainee,",Service,Infosys,Lucknow,internship
563,DGM,DGM (Mech),Research,Ali Baba,Faisalabad,job
564,Manager,"Manager, Sr Accounts Officer",Managements,Amazon,Raipur,job
565,Technical,Member Technical Staff,Engineer,Google,Bangalore,internship
566,Manager,"Manager, Fire Officer",Officials,Hooli ,Chennai,job
567,Technical,Yantrik Technical,Service,PiedPiper,Ahmadabad,job
568,Technicians,"SI, HC, AC Technician",Service,FLY,Bangalore,job
569,Officials,Start-Up Fellow,Business,FLY,Chennai,job
570,Advisory,Joint Advisor,Advising,Amazon,Ahmadabad,internship
571,IAS,"IAS, IFS",Service,UNI salon,Vadodara,job
572,Manager,Probationary Manager,Managements,Hooli ,Banagalore,internship
573,Technicians,Technician Apprentice,Service,PiedPiper,Hyderabad,job
574,Executives,"P&O, Audiologist, Team Leader",Service,AP agro,Pune,job
575,Manager,Senior Manager,Managements,AP agro,Surat,job
576,SP,Office Superintendent,Assistance,AP agro,Jaipur,internship
577,Manager,City Manager,Officials,AP agro,Indore,job
578,Manager,District Data Manager IDSP,Service,AP agro,Meerut,job
579,Chairman,Chairman,Service,AP agro,Chennai,job
580,Consultants,"Consultant, Asst Professor",Service,FLY,Ahmadabad,job
581,Administrator,Assistant Hospital Administrator,Administration,Ali Baba,Vadodara,internship
582,Administrator,Hospital Administrator,Administration,Amazon,Chandigarh,job
583,Consultants,"Research Associate, Consultant",Service,Google,Gwalior,internship
584,Programmers,Computer Programmer,Managements,Hooli ,Nagpur,job
585,Medicine,Medical Microbiology,Medical,PiedPiper,Bangalore,job
586,Associates,Project Associate,Associates,Amazon,Chennai,job
587,Assistant,Laboratory Assistant -,Associates,PiedPiper,Ahmadabad,job
588,Scientist,Scientist H,Service,Wipro,Vadodara,internship
589,Resident,Sr. Resident,Service,Infosys,Chandigarh,internship
590,JRF,JRF,Service,Microsoft,Delhi,job
591,experts,"Mobile Forensic Expert,",Service,Police Station,Kolkata,job
592,Analyst,Data Analyst,Data,Sheetal,Banagalore,internship
593,Engineer,Assistant Executive Engineer,Service,Ali baba,Hyderabad,job
594,Executives,Graduate Executive Trainee,Service,Hooli,Ahmadabad,internship
595,Consultants,"Consultant, Young Professional",Service,Go ibio,Chennai,job
596,Manager,Jr. Manager,Managements,Capegemini,Ahmadabad,job
597,Trainee,Industrial Trainee,Service,Khaitan,Vadodara,job
598,Senior Executive,JRF & SRA,Officials,Ambuja,Nagpur,job
599,Senior Executive,DGM (Mech),Service,Sujata,Raipur,job
600,Senior Executive,DGM (Mech),Service,Filpkaart,Bangalore,internship
601,Senior Executive,DGM (Mech),Service,Hooli,Chennai,job
602,Accountant,Sr Accounts Officer,Service,HCL,Chandigarh,job
603,Technicians,"SI, HC, AC Technician",Service,Hooli,Delhi,internship
604,Faculty, Senior Faculty,Service,PiedPiper,Kolkata,job
605,Judges,Civil Judge,Service,FLY,Banagalore,job
606,Manage,City Manager,Managements,Ali Baba,Hyderabad,job
607,Developer,Mineral Development Officer,Development,Amazon,Ahmadabad,internship
608,Technicians,Medical Record Technician (MRT),Service,Google,Pune,job
609,Offcer, Food Safety Officer,Officials,Hooli,Surat,internship
610,Recruitment,KVK,Service,PiedPiper,Jaipur,job
611,Advisory,Dy Advisor (Civil Engineering),Service,FLY,Agra,job
612,Recruitment,ANM,Service,Ali Baba,Meerut,job
613,Recruitment, AM/ Manager,Managements,Amazon,Rajkot,job
614,Inspectors,Steno Assistant Sub Inspector,Administration,Google,Bhopal,job
615,Director,Director RSETI,Service,Hooli,Mumbai,internship
616,Concellor,Counselor FLCC,Service,PiedPiper,Ghaziabad,job
617,Recruitment,1st Inter Combined Competitive,Service,FLY,Noida,internship
618,Recruitment,PLV,Service,Ali Baba,Chandigarh,job
619,Recruitment,JRF,Service,Amazon,Kanpur,internship
620,Scientist, Scientist,Service,Google,Lucknow,internship
621,Staff Member,Member Technical Staff,Service,Hooli,Faisalabad,internship
622,Staff Member,CMP Doctor,Medical,PiedPiper,Gwalior,internship
623,Staff Member,Para Medical Staff,Medical,FLY,Nagpur,job
624,Senior Officials,Sr. Resident,Service,Ali Baba,Raipur,job
625,Manager,General Manager (S&T),Managements,Amazon,Bangalore,internship
626,Recruitment,Dy CPM/ PM ,Service,Google,Chennai,job
627,Specialist,Part Time Super Specialist,Speciality,Hooli,Ahmadabad,internship
628,Recruitment,AGM/ JGM/ DGM,Service,PiedPiper,Vadodara,job
629,Experts,Explosive Expert,Managements,FLY,Nagpur,internship
630,Assistant,Office Assistant,Service,Ali Baba,Raipur,job
631,Professor,Associate Professor,Officials,Amazon,Bangalore,job
632,Recruitment,Commi-IV,Service,Google,Chennai,job
633,Investigators,"DEO, Investigator",Service,Hooli,Vadodara,internship
634,Manager,Senior Manager,Managements,PiedPiper,Chandigarh,job
635,Officers,Stores Officer,Service,FLY,Delhi,internship
636,Assistant,Field Assistant,Service,Ali Baba,Mumbai,job
637,Assistant,Non Teaching Posts,Service,Amazon,Kolkata,job
638,Administrator,Administrative Posts,Administration,Google,Banagalore,job
639,Assistant,Various Assistants,Service,Hooli,Hyderabad,internship
640,Accountants,Accountant,Accountants,PiedPiper,Ahmadabad,job
641,Assistant,Bank Assistant,Service,FLY,Pune,internship
642,Assistant,Various Assistants,Service,Ali Baba,Bangalore,job
643,Officer,Assistant Review Officer,Administration,Amazon,Bhopal,job
644,Therapist,Yoga Therapist,Therapy,Google,Chandigarh,internship
645,Judicial,Junior Judicial Assistant,Assistance,Hooli,Chennai,internship
646,Teachers,Master Cadre Teachers,Service,Microsoft,Dadra and Nagar Haveli,job
647,Offcer,"Personnel Officer,",Service,Infosys,Daman and Diu,job
648,Technicians,Technician Diploma Apprentices,Service,Ali Baba,Delhi,internship
649,Assistant,"Clerk, Assistant",Service,Amazon,Hyderabad,job
650,SP,Nursing Superintendent,Nursing,Flipkart,Indore,job
651,Doctor,House Surgeons,Medicine,Hooli,Jaipur,job
652,Controller,"Senior Document Controller,",Service,Microsoft,Kolkata,job
653,Manager,Joint Chief Project Manager (Civil Depot) - 01,Managements,Microsoft,Lakshadweep,job
654,Assistant,Assistant Loco Pilot,Assistance,Ali Baba,Lucknow,job
655,Engineer,Experienced Engineers,Service,Infosys,Mumbai,job
656,Assistant,Housekeeping Assistant,Service,Google,Nagpur,internship
657,Recruitment,GDMO,Service,FLY,Noida,job
658,Practitioner,Contract Medical Practitioners,Medicine,FLY,Patna,internship
659,Apprentices,Act Apprentices,Service,Amazon,Pune,internship
660,Medical Staff,Para Medical Staff,Medicine,Google,Ranchi,internship
661,SP,Officer Superintendent,Supervising,Lalit,Delhi,job
662,Manager,"General Manager,",Managements,PiedPiper,Mumbai,internship
663,Director,Director (Finance),Finances,FLY,Kolkata,job
664,Practitioner,Contract Medical practitioners,Medicine,Ali Baba,Banagalore,job
665,Offcer,Ministerial and Isolated Categories,Service,Amazon,Hyderabad,job
666,GDS,Gramin Dak Sevaks,Managements,Google,Ahmadabad,internship
667,Guards,Forest Guard,forest Department,DPS,Pune,job
668,Junior Officers,Junior Stenographer,Service,PiedPiper,Surat,internship
669,Ward boys,Ward Boy,Service,Hooli,Jaipur,job
670,Instructor,Vocational Instructor,Service,PiedPiper,Indore,job
671,Mechanics,Motor Driver cum Mechanic,Service,Microsoft,Agra,job
672,Chemist,Junior Chemist,Service,Ali Baba,Meerut,job
673,Manager,State Mission Manager,Managements,Amazon,Rajkot,internship
674,IT,Information Systems,System,Google,Bhopal,job
675,Nursing,Nursing Superintendent,Nursing,sbi,Mumbai,internship
676,Doctor,House Surgeons,Service,PiedPiper,Ghaziabad,job
677,Pilot,Assistant Loco Pilot,Managements,FLY,Noida,job
678,engineers,Experienced Engineers,Service,Ali Baba,Chandigarh,job
679,Executives,Non Technical Popular Categories (NTPC),Working Heads,Lalit,Kanpur,job
680,Operators,Data Entry Operator (DEO),Data,Google,Lucknow,internship
681,Offcer,Assistant Review Officer,User Experience,HCL,Faisalabad,internship
682,Recruitment,"LDC, MTS - 02",Service,PiedPiper,Gwalior,job
683,Offcer,Assistant Sports Officer,Service,FLY,Nagpur,internship
684,Offcer,Block Primary Education Officer,Service,Hooli,Raipur,job
685,Police,Tripura Police Service,Service,Hooli,Bangalore,job
686,Postman,Postman,Service,Hooli,Chennai,job
687,Instructor,Gym Instructor,Service,Hooli,Ahmadabad,job
688,Officer,Sports Officer,Service,Hooli,Vadodara,internship
689,Officers,Direct Entry Petty Officer,Service,Hooli,Chandigarh,job
690,Operators,"Computer Operator, DEO",Service,Ali Baba,Delhi,job
691,Prosecutor,Assistant Public Prosecutor,Service,Amazon,Nagpur,job
692,Advisory,Legal Advisor,Service,Google,Raipur,internship
693,Assistant,Legal Assistant - 01,Service,Hooli,Bangalore,internship
694,Assistant,Assistant Registrar,Service,PiedPiper,Chennai,job
695,Officers,Sectional Officer,Service,FLY,Ahmadabad,internship
696,IT staff,Various IT Posts,Service,FLY,Vadodara,job
697,Scientist,Adjunct Scientist,Service,Amazon,Nagpur,job
698,Engineer,Project Engineer,Service,UNI salon,Raipur,job
699,Apprentices,Trade Apprentices,Service,Hooli,Bangalore,internship
700,Technicians,Technician B,Service,PiedPiper,Chennai,job
701,Manager,Management Trainee (MT),Managements,AP agro,Vadodara,job
702,Offcer,Subordinate Services,Service,AP agro,Chandigarh,job
703,Developer,Mineral Development Officer,Assistance,AP agro,Delhi,job
704,Civil Engineers,Tripura Civil Service (TCS),Service,AP agro,Mumbai,job
705,Police,Tripura Police Service (TPS),Service,AP agro,Kolkata,internship
706,Offcer,Receptionist,Service,AP agro,Banagalore,job
707,Offcer,Insurance Medical Officer,Medical,FLY,Hyderabad,job
708,Supervisors,Work Supervisor,Service,Ali Baba,Ahmadabad,job
709,Therapist,Occupational Therapist,Therapy,Amazon,Pune,internship
710,Engineer,Executive Engineers,Service,Google,Surat,job
711,Officers,Combined State / Upper Subordinate Services,Service,Hooli,Jaipur,job
712,Officers,Block Primary Education Officer,Officials,PiedPiper,Indore,internship
713,Developer,Mineral Development Officer,Officials,Amazon,Agra,job
714,Proecutor,"Grade II, Assistant Public Prosecutor",Service,PiedPiper,Meerut,job
715,Masons,Mason,Service,Wipro,Rajkot,job
716,Specialist,Physiotherapist,Speciality,Infosys,Vadodara,internship
717,Senior Officers,Primary Education Officer,Service,Microsoft,Nagpur,internship
718,Senior Officers,Assistant Executive Engineers,Service,Police Station,Raipur,job
719,Staff Member,Clerk,Service,Sheetal,Bangalore,job
720,Assistant,Office cum Field Assistant,Assistance,Ali baba,Chennai,internship
721,Engineer,Refrigeration Engineer,Service,Hooli,Ahmadabad,job
722,Officers,IT Professionals,Service,Go ibio,Vadodara,job
723,Finances,Finance Professionals,Service,Capegemini,Chandigarh,job
724,Workers,Anganwadi Worker & Helper,Helpers,Khaitan,Delhi,job
725,Assistant,"Administrative Officer, Assistant",Service,Ambuja,Mumbai,job
726,Technicals,Soldier Technical,Executives,Sujata,Kolkata,internship
727,Apprentices,Graduate Apprentice,Service,Filpkaart,Bangalore,job
